CallingNumber,CalledNumber,CallDate,Day,CallTime,CallDuration,CallerCity,CallerPostCode,CallerSurname,CallerForename,CalledCity,CalledPostCode,CalledSurname,CalledForename
322674000000,325236000000,8/23/2017,4,10:03:39 AM,50:00:00,Brussels,1180,MAL,MILTIADES,Stockholm,111 29,HARVEY,KYE
322674000000,325236000000,4/23/2017,1,10:38:02 PM,22:00,Brussels,1180,CRAGGO,CARATHA,Birmingham,B4 6DZ,ROSALES,HASAN
322674000000,325236000000,1/21/2016,5,12:08:02 AM,34:00:00,Brussels,1110,RUBOTOM,SOBHA,Lyon,69008,LAWRENCE,ABBY
322673000000,325236000000,3/28/2016,2,6:15:25 AM,19:00,Brussels,1000,AYUB,LO LOU,Frankfurt,60308,BIRD,LACEY
322673000000,325236000000,8/22/2017,3,5:40:33 PM,59:00:00,Brussels,1000,HARLING,ARDJAN,Stockholm,112 57,MARTIN,ANISA
322674000000,325236000000,1/28/2017,7,5:44:15 PM,54:00:00,Brussels,1201,SWINNES,SUKHWAND,Prague,104 00,CLARK,KYE
322674000000,325236000000,6/17/2016,6,8:18:49 AM,1:00,Brussels,1201,FOUGERE,RENV ABOIKARM,Stockholm,112 57,SHELTON,FRANKIE
322673000000,325236000000,7/8/2017,7,12:53:44 AM,56:00:00,Brussels,1040,HOULDEY,RAYAZ,Oslo,184,MCCOY,KYE
322673000000,325235000000,12/18/2016,1,1:38:35 AM,6:00,Brussels,1040,DERRA,NICHOLI,Riga,1019,ROGERS,ESME
322677000000,325235000000,1/22/2017,1,10:52:00 PM,38:00:00,Brussels,1110,ALBERDING,SEOLA,Oslo,150,WHEELER,LAYTON
322677000000,325235000000,11/9/2017,5,8:22:08 PM,26:00:00,Brussels,1000,MCSPORRAN,SHOBHIT,Frankfurt,60313,WEAVER,SYLVIA
322677000000,325235000000,4/20/2017,5,11:31:43 AM,50:00:00,Brussels,1150,IZIBILI,ASODULLAH,Stockholm,113 53,RAY,CIARAN
322678000000,325235000000,3/6/2016,1,11:18:33 AM,41:00:00,Brussels,1150,ALIBERTI,ALMONSO,Frankfurt,60308,DREW,JESSIE
322678000000,325235000000,10/5/2017,5,11:36:39 PM,11:00,Brussels,1150,ALIBERTI,BADRAL,Stockholm,113 53,CLARK,SYLVIA
322678000000,325235000000,3/20/2016,1,4:27:44 PM,30:00:00,Brussels,1150,ALIBERTI,ARIAN,Riga,1013,HALL,KYE
322678000000,325235000000,10/31/2016,2,1:35:50 AM,20:00,Brussels,1150,HOMZAOUI,NAIOMI,Birmingham,B4 6DZ,GRAHAM,ZAKARIA
322678000000,325235000000,2/8/2017,4,9:34:00 PM,24:00:00,Brussels,1150,BALDRIDGE,LUMMO,Turin,10121,ROSALES,ESME
322678000000,325235000000,4/26/2016,3,6:41:38 AM,7:00,Brussels,1000,DWENGERR,PI,Lyon,69008,WEAVER,HASAN
322677000000,325235000000,3/25/2017,7,4:32:34 PM,34:00:00,Brussels,1000,BRUNNTOON,MEAGHAN,Frankfurt,60433,MCCOY,LUCIA
322677000000,325235000000,11/23/2017,5,6:20:39 PM,4:00,Brussels,1083,EADLEY,ATAMA,Riga,1004,SHELTON,LUCIA
322677000000,325235000000,12/14/2017,5,10:38:36 AM,47:00:00,Brussels,1000,EVEREK,KUBBURAAT,Birmingham,B4 6DZ,MCCOY,AMBER
322677000000,325235000000,12/8/2016,5,1:13:15 AM,39:00:00,Brussels,1110,MCKINA,KKYOKO,Lyon,69008,WEAVER,HARRY
322677000000,325235000000,8/3/2016,4,7:26:18 PM,3:00,Brussels,1000,HUSAIR,EVANGELOS,Lyon,69009,WILLIAMSON,SPENCER
322678000000,325235000000,1/24/2017,3,10:38:58 PM,44:00:00,Brussels,1150,LOVEMAN,JEMILA,Riga,1019,MEYER,FRANKIE
322678000000,325235000000,12/12/2016,2,5:43:57 PM,2:00,Brussels,1150,SHRIMPTOMM,BICEITA,Oslo,154,DREW,LACEY
322677000000,325235000000,1/10/2017,3,5:46:44 AM,18:00,Brussels,1150,CONNATTY,KIRA,Stockholm,113 53,RAY,FRANKIE
322677000000,325235000000,10/13/2016,5,2:30:01 AM,31:00:00,Brussels,1150,JAY,NADEB,Stockholm,113 53,MEYER,FELIX
322678000000,325236000000,6/16/2017,6,9:38:32 PM,59:00:00,Brussels,1040,ELORANTA,PUNNET,Moscow,105120,CLARK,ANISA
322678000000,325236000000,2/1/2017,4,5:30:28 AM,15:00,Brussels,1040,ELORANTA,JOSLINN,Turin,10129,ROGERS,LAYTON
322678000000,325236000000,11/19/2016,7,11:08:04 PM,30:00:00,Brussels,1180,SHADEN,JESIE,Stockholm,112 57,WHEELER,ZAKARIA
322677000000,325236000000,9/27/2016,3,10:07:51 PM,6:00,Brussels,1120,MR'EARSHAW,NAZEM,Moscow,123100,DOYLE,LAYTON
322677000000,325236000000,11/24/2016,5,8:52:16 AM,51:00:00,Brussels,1120,DUNCALFE,CHARIS AKHTER,Riga,1004,GRAHAM,ESME
322679000000,325236000000,3/20/2016,1,11:24:43 AM,34:00:00,Brussels,1120,AH-DAMEYER,BREAGH DOWLER,Stockholm,113 53,WHEELER,SPENCER
322679000000,325236000000,3/23/2017,5,1:19:09 PM,30:00:00,Brussels,1120,BUURIE,INCE,Turin,10121,ROSALES,ABBY
322680000000,325236000000,10/19/2016,4,4:16:54 PM,5:00,Brussels,1120,CORTEN,BUBH,Prague,104 00,ARMSTRONG,JESSIE
322680000000,325236000000,6/15/2017,5,2:31:09 PM,58:00:00,Brussels,1083,GOLYAD,TARBINDER,Frankfurt,60386,RAY,LUCIA
322680000000,325236000000,6/23/2016,5,6:30:46 PM,16:00,Brussels,1083,CLOTHIER,AJAYINDER,Stockholm,113 53,ARMSTRONG,ZAKARIA
322680000000,325236000000,5/13/2016,6,10:45:08 PM,20:00,Brussels,1083,GOLYAD,TARBINDER,Turin,10129,RAY,KYE
322680000000,325236000000,4/2/2016,7,6:16:50 AM,35:00:00,Brussels,1000,OJEYEMI,RACHALL,Riga,1019,LAWRENCE,JESSIE
322680000000,325236000000,12/24/2017,1,4:27:13 AM,51:00:00,Brussels,1083,COWSERR,RUSTANA,Stockholm,112 52,BIRD,YASIN
322680000000,325236000000,8/1/2017,3,11:47:40 AM,24:00:00,Brussels,1083,JHAMMET,GEENY,Moscow,105077,HARVEY,CIARAN
322679000000,325236000000,6/10/2016,6,11:25:02 AM,18:00,Brussels,1000,BEADS,RAMBHA,Stockholm,111 29,DOYLE,KYE
322679000000,325235000000,9/28/2016,4,11:47:19 AM,8:00,Brussels,1170,KITCHENER,MAGRET,Oslo,184,MULLINS,ESME
322679000000,325235000000,11/2/2016,4,6:58:16 PM,29:00:00,Brussels,1170,MAHHER,ASBIR,Riga,1004,BIRD,JESSIE
322679000000,325235000000,4/11/2017,3,3:38:48 PM,52:00:00,Brussels,1170,DIGREGORIO,LUZI,Stockholm,114 60,ARMSTRONG,ESME
322680000000,325235000000,1/31/2017,3,7:01:24 AM,42:00:00,Brussels,1170,FELIIS,MULKHRAJ,Moscow,123100,CLARK,LAYTON
322680000000,325235000000,1/8/2016,6,5:39:45 AM,49:00:00,Brussels,1081,KELFORD,MALROSE,Oslo,150,ROGERS,AMBER
322680000000,325235000000,10/29/2016,7,4:09:04 AM,14:00,Brussels,1081,SARAZ,INTAKHAT FAKHR,Moscow,105120,MARTIN,YASIN
322679000000,325235000000,8/25/2016,5,12:08:32 AM,37:00:00,Brussels,1081,SLOCUMB,KOHIA,Birmingham,B5 5TR,ARMSTRONG,HARRY
322679000000,325235000000,4/9/2016,7,11:47:17 PM,6:00,Brussels,1083,MAGARE,UVAJSS,Turin,10129,MCCOY,ABBY
322680000000,325235000000,4/20/2016,4,1:47:33 PM,41:00:00,Brussels,1050,EBBON-NAREIS,LANRE,Riga,1004,WHEELER,SYLVIA
322680000000,325235000000,11/11/2017,7,4:51:21 AM,20:00,Brussels,1050,RIHELAINEN,LISI- TA,Prague,101 00,ROSALES,HUGA
322679000000,325235000000,2/21/2016,1,5:10:58 AM,56:00:00,Brussels,1083,KEMIPIIN,HUKAM,Birmingham,B4 6DZ,WILLIAMSON,CIARAN
322679000000,325235000000,10/14/2017,7,1:38:02 PM,8:00,Brussels,1083,YOUNGJOHNS,KRUS ERBE,Riga,1013,CLARK,HASAN
322678000000,325235000000,2/10/2016,4,9:37:57 AM,25:00:00,Brussels,1083,YOUNGJOHNS,ATIIC,Prague,128 00,WEAVER,LAYTON
322678000000,325235000000,8/24/2016,4,11:20:22 AM,43:00:00,Brussels,1110,LUCIENE,TIRATH KIHMM,Riga,1004,HARVEY,SYLVIA
322678000000,325236000000,8/14/2017,2,5:37:59 AM,6:00,Brussels,1120,FARNSWURTHE,LILE NORJAHAN ERBE,Moscow,103274,ROSALES,ZAKARIA
322679000000,325236000000,5/1/2016,1,11:26:58 AM,5:00,Brussels,1083,NIM,RUKHSAMA,Moscow,105120,SHELTON,ESME
322679000000,325236000000,9/21/2016,4,12:22:50 PM,48:00:00,Brussels,1200,EUNEL,DISA LAMMB,Birmingham,B2 4AY,BIRD,LAYTON
322679000000,325236000000,4/18/2016,2,5:41:20 AM,45:00:00,Brussels,1200,MOOTANO,EEMA,Turin,10138,MCCOY,ESME
322679000000,325235000000,12/1/2017,6,2:32:13 AM,9:00,Brussels,1040,CEFAI,MELYNDER,Stockholm,114 60,HARVEY,LISA
322679000000,325235000000,11/6/2016,1,10:55:48 AM,13:00,Brussels,1040,MARTES,NEMAL,Oslo,154,ARMSTRONG,HUGA
322679000000,325235000000,12/4/2016,1,11:23:38 PM,44:00:00,Brussels,1000,SHID,DERIIA,Lyon,69002,CLARK,HARRY
322678000000,325235000000,12/1/2016,5,5:24:15 AM,30:00:00,Brussels,1000,JASVAR,E.,Prague,101 00,ARMSTRONG,SPENCER
322678000000,325235000000,3/6/2017,2,2:24:24 AM,16:00,Brussels,1040,FROMME,ABOBAKKER,Birmingham,B5 5TR,WILLIAMSON,LAYTON
322678000000,325235000000,10/29/2016,7,9:20:04 AM,0:00,Brussels,1040,PRASHARA,BENKACEEM,Turin,10138,GRAHAM,JESSIE
322678000000,325235000000,7/21/2016,5,2:18:05 AM,39:00:00,Brussels,1000,HOWEY,MIRJAM,Birmingham,B5 5TR,HALL,JESSIE
322678000000,325235000000,7/31/2017,2,2:54:20 PM,57:00:00,Brussels,1000,HAWK,MIRJAM,Stockholm,113 53,ROGERS,SYLVIA
322679000000,325235000000,9/5/2016,2,5:41:48 PM,8:00,Brussels,1110,EMLER,ANGIOLETO,Stockholm,111 29,RAY,LISA
322679000000,325235000000,1/18/2016,2,4:08:16 AM,3:00,Brussels,1000,MLER,DANNKEL,Birmingham,B5 4RT,DOYLE,ABBY
322678000000,325235000000,7/23/2016,7,3:17:26 AM,42:00:00,Brussels,1000,BOLMAN,EIRYL,Birmingham,B4 6DZ,ARMSTRONG,SYLVIA
322678000000,325231000000,1/20/2017,6,8:10:29 AM,12:00,Brussels,1150,GRUUMER,LOUELA,Riga,1013,MCCOY,LUCIA
322679000000,325231000000,5/6/2017,7,10:28:32 AM,3:00,Brussels,1150,HURDIT,TAJJWAR LEID,Moscow,105043,MARTIN,ABBY
322679000000,325231000000,2/22/2017,4,9:41:52 AM,38:00:00,Brussels,1000,HULLAND,CHELEA,Stockholm,111 29,DOYLE,SPENCER
322679000000,325231000000,8/30/2017,4,9:21:45 AM,58:00:00,Brussels,1200,KEHOE,ORUINDER,Birmingham,B2 4BJ,DOYLE,JESSIE
322678000000,325231000000,1/2/2017,2,6:17:06 PM,42:00:00,Brussels,1040,AWANYO,KURANJET,Stockholm,112 57,SHELTON,SYLVIA
322678000000,325231000000,1/26/2017,5,5:51:16 AM,9:00,Brussels,1000,CARMON,OKATAKYIE,Frankfurt,60313,HALL,HASAN
322672000000,325231000000,2/14/2016,1,5:43:29 AM,31:00:00,Brussels,1000,HUMMPREYS,IHRIG,Turin,10138,HARVEY,ABBY
322672000000,325231000000,3/23/2017,5,10:18:43 PM,20:00,Brussels,1000,POEWEY,ADESWA FRIEDA,Frankfurt,60308,DOYLE,FELIX
322673000000,325232000000,3/21/2017,3,5:13:59 AM,27:00:00,Brussels,1000,GETO,LEYNA,Frankfurt,60386,RAY,YASIN
322673000000,325232000000,4/13/2016,4,11:03:58 AM,33:00:00,Brussels,1083,HOING,KULLM ZITA,Prague,119 00,MCCOY,SYLVIA
322673000000,325232000000,8/20/2017,1,12:00:46 PM,42:00:00,Brussels,1083,FORINO,SHAESTRA,Prague,104 00,LAWRENCE,LAYTON
322673000000,325232000000,7/17/2017,2,6:04:20 AM,28:00:00,Brussels,1000,JADIN,GUTKIN,Turin,10125,CLARK,FELIX
322673000000,325232000000,4/6/2017,5,4:17:44 AM,44:00:00,Brussels,1200,OMALY,FRIGYES,Oslo,154,WEAVER,CIARAN
322673000000,325232000000,7/21/2017,6,8:45:24 AM,49:00:00,Brussels,1120,PICHET,TASMIAH PETEY,Stockholm,113 53,ROGERS,SPENCER
322673000000,325232000000,1/11/2017,4,5:52:29 AM,35:00:00,Brussels,1000,SOUTHAL,NAZRAH FAKHR,Moscow,105120,MARTIN,ANISA
322672000000,325232000000,6/14/2017,4,2:26:57 AM,13:00,Brussels,1000,MCCTONNKEY,DHALWINDER,Stockholm,111 29,DOYLE,HARRY
322672000000,325232000000,4/14/2017,6,12:39:09 AM,57:00:00,Brussels,1083,SARMITA,AZMAN,Lyon,69002,BIRD,ESME
322672000000,325232000000,1/11/2017,4,11:36:56 PM,36:00:00,Brussels,1000,FIRTI,LUKHVINDER,Prague,104 00,LAWRENCE,ZAKARIA
322672000000,325232000000,9/5/2017,3,2:17:19 PM,18:00,Brussels,1110,MUIYEENGWA,MOYMUL,Riga,1004,HALL,JESSIE
322673000000,325232000000,11/25/2016,6,8:30:42 PM,35:00:00,Brussels,1120,MALAM,KRISTYAN,Turin,10125,BIRD,SPENCER
322673000000,325232000000,10/5/2017,5,9:54:26 AM,24:00:00,Brussels,1083,HENEBERY,SEAMMARB,Stockholm,112 52,DREW,ABBY
322673000000,325232000000,8/21/2017,2,12:45:08 AM,50:00:00,Brussels,1083,MAGARE,UVAJSS,Turin,10125,LAWRENCE,KYE
322672000000,325232000000,12/13/2016,3,5:34:53 PM,9:00,Brussels,1120,DAVVIGNONN,IHRIG,Birmingham,B2 4AY,BIRD,SPENCER
322672000000,325232000000,6/17/2017,7,5:18:24 PM,26:00:00,Brussels,1000,BAVAKHANI,NAMDI,Turin,10121,SHELTON,LAYTON
322673000000,325232000000,5/8/2017,2,10:05:20 PM,13:00,Brussels,1110,BARFOTT,SAIDRAS,Frankfurt,60313,ROGERS,ABBY
322673000000,325232000000,6/4/2016,7,3:03:08 AM,28:00:00,Brussels,1201,FANARAGIU,LAXIIM ARDIF,Stockholm,112 57,WEAVER,HUGA
322672000000,325231000000,11/5/2016,7,6:50:37 AM,18:00,Brussels,1040,PREFONTAINE,HEZLOON,Stockholm,114 60,DOYLE,JESSIE
322672000000,325231000000,8/28/2017,2,9:39:50 PM,45:00:00,Brussels,1040,FALLIER,PATRICA,Prague,119 00,RAY,KYE
322670000000,325231000000,7/4/2016,2,8:21:28 PM,6:00,Brussels,1044,GAADLER,SHINGARRA,Oslo,10,WHEELER,HARRY
322670000000,325231000000,1/3/2016,1,12:20:33 AM,18:00,Brussels,1044,STOUTT,JAGIRI,Riga,1013,SHELTON,SYLVIA
322670000000,325231000000,10/9/2017,2,4:28:18 AM,48:00:00,Brussels,1000,ARBON,ESNIR,Frankfurt,60433,LAWRENCE,ESME
322671000000,325231000000,8/2/2016,3,2:48:56 PM,46:00:00,Brussels,1000,KALUS,QIMAT,Stockholm,114 60,CLARK,ABBY
322671000000,325231000000,8/30/2016,3,4:37:27 PM,12:00,Brussels,1082,DOULTON,SOPFIA,Oslo,10,SHELTON,AMBER
322671000000,325231000000,5/5/2016,5,10:17:38 PM,6:00,Brussels,1000,KRUMMEL,URRA JENIFE,Stockholm,114 60,MEYER,JESSIE
322671000000,325231000000,1/18/2017,4,3:10:09 AM,55:00:00,Brussels,1044,LUPKES,HAZER,Prague,101 00,WILLIAMSON,ZAKARIA
322671000000,325231000000,9/26/2016,2,3:52:32 PM,38:00:00,Brussels,1083,MYCHKEL,HABETZ,Turin,10134,CLARK,SYLVIA
322671000000,325231000000,12/1/2017,6,6:51:56 AM,55:00:00,Brussels,1083,BODDAMS,SONEA,Riga,1004,BIRD,LACEY
322670000000,325231000000,10/16/2017,2,11:38:57 AM,11:00,Brussels,1083,CRESE,SIS,Oslo,154,HALL,SPENCER
322670000000,325231000000,11/20/2016,1,4:49:05 PM,26:00:00,Brussels,1000,MYLINN,PRAGGJI,Stockholm,113 53,MCCOY,FRANKIE
322670000000,325231000000,3/2/2017,5,11:16:14 AM,55:00:00,Brussels,1000,MYLINN,PRAGGJI,Prague,128 00,CLARK,AMBER
322670000000,325231000000,11/3/2017,6,11:10:05 PM,59:00:00,Brussels,1000,MCCTONNKEY,LEHN,Birmingham,B5 5TR,ROGERS,LISA
322670000000,325231000000,10/4/2017,4,4:10:27 PM,15:00,Brussels,1110,HICKENBOTOM,GULRYZE,Frankfurt,60386,ROSALES,LAYTON
322671000000,325231000000,12/30/2016,6,3:00:22 AM,1:00,Brussels,1110,HABBEL,GULRYZE,Frankfurt,60433,WEAVER,CIARAN
322671000000,325231000000,9/26/2017,3,4:01:45 PM,48:00:00,Brussels,1110,BRRABBAN,JULENE,Frankfurt,60313,HALL,LAYTON
322670000000,325231000000,12/9/2016,6,9:34:26 PM,38:00:00,Brussels,1000,MYLINN,PRAGGJI,Lyon,69004,HARVEY,KYE
322670000000,325231000000,4/4/2017,3,2:28:58 AM,56:00:00,Brussels,1000,FERITER,ARABZADEH,Moscow,103274,WHEELER,AMBER
322671000000,325231000000,11/30/2016,4,4:00:36 PM,23:00,Brussels,1120,HAKER,ARAP,Stockholm,111 29,WHEELER,HUGA
322671000000,325231000000,11/21/2017,3,6:53:01 AM,0:00,Brussels,1120,BRYK,HASRAT,Stockholm,113 53,SHELTON,FELIX
322671000000,325231000000,12/4/2016,1,1:06:28 AM,17:00,Brussels,1120,KHAAN,SHAQIB,Turin,10125,WHEELER,CIARAN
322670000000,325231000000,4/23/2017,1,10:16:35 PM,39:00:00,Brussels,1120,LANFGAR,VINU,Oslo,184,ROGERS,LISA
322670000000,325231000000,3/3/2017,6,7:45:56 PM,27:00:00,Brussels,1120,PANDHEER,ESHAM BETAM,Birmingham,B5 5TR,GRAHAM,FRANKIE
322675000000,325231000000,3/11/2016,6,6:25:42 PM,57:00:00,Brussels,1120,GRADDERT,GURMAJ,Oslo,184,MCCOY,FELIX
322675000000,325231000000,10/6/2016,5,3:32:08 PM,11:00,Brussels,1000,MYLINN,PRAGGJI,Riga,1019,LAWRENCE,SPENCER
322676000000,325231000000,2/1/2016,2,11:57:02 AM,19:00,Brussels,1000,AKGUL,QASMIR,Moscow,103274,ROSALES,FELIX
322676000000,325232000000,11/5/2017,1,10:49:35 AM,2:00,Brussels,1180,BEHNHAM,ZAARAR,Birmingham,B4 6DZ,MCCOY,LACEY
322676000000,325232000000,10/28/2017,7,2:35:20 PM,48:00:00,Brussels,1110,PRESTWICH,KUKLGET,Turin,10129,SHELTON,HUGA
322676000000,325232000000,5/29/2017,2,6:00:33 AM,17:00,Brussels,1044,CONICKIE,KEMAR,Stockholm,113 53,ROSALES,HASAN
322676000000,325232000000,4/3/2017,2,12:06:58 PM,24:00:00,Brussels,1044,GEATINS,KAYA,Frankfurt,60316,HARVEY,JESSIE
322676000000,325232000000,3/20/2017,2,11:05:43 AM,46:00:00,Brussels,1000,BALDINNO,LIZELA,Frankfurt,60316,ROSALES,LISA
322676000000,325232000000,1/9/2016,7,9:45:48 AM,37:00:00,Brussels,1000,KANDULAR,AMDADUR,Turin,10121,LAWRENCE,YASIN
322675000000,325232000000,5/4/2017,5,6:47:39 PM,44:00:00,Brussels,1200,HACKESSRN,GEROGI,Frankfurt,60386,DREW,ZAKARIA
322675000000,325232000000,7/13/2016,4,8:54:12 PM,40:00:00,Brussels,1000,PADAN,EYER VANDAR,Oslo,159,WILLIAMSON,LUCIA
322675000000,325231000000,11/12/2016,7,11:49:47 PM,55:00:00,Brussels,1044,VUNIBOBO,MOKTAAR,Stockholm,112 52,HALL,LAYTON
322675000000,325231000000,9/6/2016,3,5:31:20 PM,31:00:00,Brussels,1000,MILNOR,AHTEK,Oslo,10,RAY,HARRY
322676000000,325231000000,6/24/2016,6,5:39:12 AM,3:00,Brussels,1000,ASUTATIS,AHTEK,Frankfurt,60386,WILLIAMSON,YASIN
322676000000,325231000000,12/1/2016,5,7:16:01 PM,2:00,Brussels,1201,PERNIHOUGH,TRAVIA,Turin,10134,ARMSTRONG,LUCIA
322676000000,325231000000,10/31/2017,3,2:14:32 PM,21:00,Brussels,1110,MUXXUHMED,SANDHY LOWELE,Birmingham,B5 4RT,MULLINS,SYLVIA
322675000000,325231000000,2/14/2016,1,7:10:46 PM,44:00:00,Brussels,1110,BARCENAS,TINATIN,Frankfurt,60386,ARMSTRONG,LAYTON
322675000000,325231000000,4/13/2017,5,10:12:52 AM,48:00:00,Brussels,1040,CIFELI,RUNGZAB,Riga,1013,HALL,LACEY
322676000000,325231000000,5/2/2016,2,4:59:38 PM,3:00,Brussels,1050,PUISE,HANNANE,Oslo,150,DREW,HASAN
322676000000,325231000000,10/12/2017,5,11:15:35 PM,17:00,Brussels,1050,ARNEY,MUCHEN,Turin,10121,SHELTON,ABBY
322675000000,325231000000,3/7/2016,2,9:54:30 AM,27:00:00,Brussels,1050,BRANDSTETTER,MALVOLIO,Lyon,69002,HALL,LAYTON
322675000000,325231000000,2/28/2016,1,11:58:02 AM,15:00,Brussels,1050,CIOCA,JENG ONN,Birmingham,B4 6DZ,ROGERS,HASAN
322671000000,325231000000,4/10/2016,1,11:05:10 AM,9:00,Brussels,1050,OW,DRIZA,Stockholm,111 29,MULLINS,JESSIE
322671000000,325231000000,1/9/2016,7,1:17:01 AM,17:00,Brussels,1050,CHRISTOFORIDES,IMTIYAZ,Frankfurt,60433,MEYER,FRANKIE
322671000000,325231000000,12/1/2016,5,8:42:59 AM,20:00,Brussels,1050,ISRAH,IHRIG,Lyon,69009,WHEELER,SPENCER
322672000000,325231000000,3/30/2016,4,2:42:55 AM,7:00,Brussels,1050,OW,ATINDER,Stockholm,113 53,ARMSTRONG,JESSIE
322672000000,325231000000,12/26/2016,2,6:01:07 AM,24:00:00,Brussels,1050,BRANDSTETTER,FIRAJ,Oslo,184,MULLINS,LACEY
322672000000,325231000000,10/24/2017,3,1:36:51 AM,15:00,Brussels,1050,CHRISTOFORIDES,TINATIN,Turin,10121,GRAHAM,ABBY
322672000000,325231000000,2/9/2017,5,2:44:38 PM,34:00:00,Brussels,1050,CIOCA,NEMEEN,Moscow,103274,WILLIAMSON,LAYTON
322672000000,325231000000,7/7/2016,5,1:31:33 AM,3:00,Brussels,1083,JAGPAR,CHOKIU,Moscow,105120,MCCOY,LISA
322672000000,325232000000,6/25/2016,7,7:53:29 AM,16:00,Brussels,1000,MEFFE,SYRUNDER,Stockholm,111 29,HALL,YASIN
322671000000,325232000000,1/5/2016,3,9:55:08 PM,19:00,Brussels,1044,HOFECKER,GIBRAN,Oslo,154,ARMSTRONG,LAYTON
322671000000,325232000000,8/14/2016,1,7:03:34 AM,36:00:00,Brussels,1180,HARTHAJAN,AHHUIAD,Birmingham,B2 4BJ,GRAHAM,ANISA
322671000000,325232000000,8/3/2016,4,10:28:31 PM,29:00:00,Brussels,1180,HIRNING,MUHEDIN,Moscow,105120,LAWRENCE,HASAN
322671000000,325232000000,11/19/2016,7,1:59:30 PM,16:00,Brussels,1000,AGHIE,DAKSHESH,Moscow,123100,CLARK,HASAN
322671000000,325232000000,6/5/2016,1,1:01:53 PM,31:00:00,Brussels,1000,ALORE,FARAI,Turin,10129,CLARK,KYE
322672000000,325232000000,1/5/2016,3,8:50:28 AM,8:00,Brussels,1000,SHAHRJERDZ,TAJJWAR EYER,Turin,10129,DREW,ESME
322672000000,325231000000,6/2/2016,5,5:21:03 PM,52:00:00,Brussels,1000,SAGLI,FAROS UZZI,Turin,10138,MEYER,KYE
322671000000,325231000000,11/2/2016,4,6:47:43 PM,57:00:00,Brussels,1044,BHIRTU,TEJBIRR,Moscow,103274,HALL,SYLVIA
322671000000,325231000000,9/4/2016,1,2:11:49 PM,14:00,Brussels,1000,WHARMBY,LYNAE,Turin,10134,ROGERS,ABBY
322672000000,325231000000,1/19/2016,3,9:40:13 PM,0:00,Brussels,1000,GRIFFITHS,LASEAN,Frankfurt,60386,DREW,ABBY
322672000000,325231000000,3/6/2016,1,6:38:52 PM,57:00:00,Brussels,1000,GEGGA,THEO,Moscow,123100,RAY,KYE
322672000000,325231000000,6/9/2017,6,9:10:46 AM,8:00,Brussels,1200,BARIENTOS,SUNDEED,Stockholm,111 29,SHELTON,SPENCER
322671000000,325231000000,7/5/2016,3,1:35:26 PM,59:00:00,Brussels,1150,MIRZIAE,CAITLIN,Stockholm,111 29,BIRD,SPENCER
322671000000,325231000000,4/19/2016,3,4:26:51 PM,9:00,Brussels,1150,MANDJULA,JOGINDERA,Frankfurt,60308,SHELTON,HARRY
322616000000,325231000000,7/16/2016,7,7:33:08 PM,26:00:00,Brussels,1150,MANDJULA,RAMCHANDRA,Birmingham,B4 6DZ,ROSALES,SPENCER
322616000000,325231000000,3/20/2016,1,1:58:15 PM,15:00,Brussels,1150,MANDJULA,FARYAD,Turin,10134,HALL,KYE
322617000000,325231000000,11/13/2016,1,3:27:14 AM,45:00:00,Brussels,1120,GARIS,KORNMAN,Riga,1004,LAWRENCE,HASAN
322617000000,325231000000,3/5/2016,7,6:16:16 AM,37:00:00,Brussels,1120,GARIS,GEF,Stockholm,113 53,WHEELER,CIARAN
322617000000,325231000000,10/11/2017,4,4:27:26 AM,42:00:00,Brussels,1120,MOKSIIN,BELZ,Stockholm,112 57,BIRD,ABBY
322617000000,325286000000,5/29/2016,1,5:12:18 AM,37:00:00,Brussels,1200,BRIUE,SULTANOV,Turin,10125,ARMSTRONG,SPENCER
322617000000,325286000000,1/20/2017,6,6:36:40 AM,54:00:00,Brussels,1050,HAFLER,JUGINDEER FAKHR,Riga,1013,HALL,FELIX
322617000000,325286000000,10/9/2017,2,9:11:41 AM,51:00:00,Brussels,1050,HAFLER,JUGINDEER FAKHR,Moscow,123100,MARTIN,SYLVIA
322617000000,325286000000,7/25/2016,2,4:20:56 AM,47:00:00,Brussels,1050,BISCONTI,RAMBHA,Lyon,69008,GRAHAM,LUCIA
322616000000,325286000000,7/9/2017,1,3:41:08 AM,35:00:00,Brussels,1050,BISCONTI,RAMBHA,Riga,1019,ROGERS,JESSIE
322616000000,325286000000,1/25/2016,2,11:33:36 AM,0:00,Brussels,1000,DEUSTER,LUCA DENCY LUELLA,Stockholm,111 29,LAWRENCE,FELIX
322616000000,325286000000,12/21/2017,5,1:24:18 PM,45:00:00,Brussels,1083,AYO,FARAI,Oslo,154,HARVEY,ANISA
322616000000,325286000000,2/25/2016,5,1:42:06 AM,47:00:00,Brussels,1000,FABRO,RAMBHA,Moscow,103274,HARVEY,SYLVIA
322617000000,325286000000,6/24/2016,6,6:03:48 AM,1:00,Brussels,1000,BIRTALS,FIRWAAN,Turin,10138,MCCOY,LISA
322617000000,325286000000,3/13/2017,2,1:23:59 AM,11:00,Brussels,1083,RATSEY-A'JEANN,GERODDI,Turin,10134,GRAHAM,ESME
322617000000,325286000000,3/25/2016,6,4:04:53 AM,31:00:00,Brussels,1083,HALMSHAW,E.,Moscow,105043,HALL,HASAN
322616000000,325286000000,3/29/2017,4,7:14:07 AM,41:00:00,Brussels,1083,RATSEY-A'JEANN,KHERN,Birmingham,B2 4AY,RAY,HUGA
